painting,predicted_emotion,similarity
paul-gauguin_village-street-osny-1883,This artwork conveys a feeling of awe.,0.24812805652618408
heorhiy-narbut_illustration-to-three-fables-of-krylov-1911-2,This artwork conveys a feeling of amusement.,0.28583577275276184
salvador-dali_self-portrait-being-duplicated-into-three-1927,This artwork conveys a feeling of disgust.,0.25000035762786865
william-blake_the-descent-of-christ-1820,This artwork conveys a feeling of anger.,0.2633422613143921
vincent-van-gogh_thatched-cottages-in-chaponval-auvers-sur-oise-1890,This artwork conveys a feeling of awe.,0.23323003947734833
fernando-botero_self-portrait-the-day-of-the-first-communion,This artwork conveys a feeling of disgust.,0.2915584444999695
edvard-munch_self-portrait-in-hell-1903,This artwork conveys a feeling of disgust.,0.40752920508384705
vasily-polenov_christ-and-the-sinner-1885,This artwork conveys a feeling of contentment.,0.3042586147785187
juan-gris_bowl-glass-and-newspaper,This artwork conveys a feeling of contentment.,0.20592136681079865
vasily-vereshchagin_the-apotheosis-of-war-1871,This artwork conveys a feeling of fear.,0.20340201258659363
vincent-van-gogh_paul-gauguin-s-armchair-1888,This artwork conveys a feeling of contentment.,0.24707426130771637
rembrandt_an-artist-drawing-from-a-model-1648,This artwork conveys a feeling of contentment.,0.2307349145412445
katsushika-hokusai_a-woman-ghost-appeared-from-a-well,This artwork conveys a feeling of contentment.,0.44162532687187195
lyonel-feininger_im-dorfe,This artwork conveys a feeling of excitement.,0.2362203449010849
pablo-picasso_picasso-with-partner-1901,This artwork conveys a feeling of disgust.,0.3374797999858856
felix-vallotton_portrait-of-communard-eug-ne-varlin-1897,This artwork conveys a feeling of amusement.,0.27542680501937866
pieter-bruegel-the-elder_armed-three-master-with-daedalus-and-icarus-in-the-sky-1562,This artwork conveys a feeling of awe.,0.29378294944763184
felicien-rops_dinner-with-atheists,This artwork conveys a feeling of fear.,0.17091572284698486
koloman-moser_girl-in-landscape-1898,This artwork conveys a feeling of disgust.,0.26647788286209106
albrecht-durer_christ-being-crowned-with-thorns-1510,This artwork conveys a feeling of amusement.,0.17507602274417877
umberto-boccioni_pianist-and-listener-1908,This artwork conveys a feeling of amusement.,0.2846732437610626
albrecht-durer_father-s-robe-god,This artwork conveys a feeling of fear.,0.18577194213867188
hans-memling_crucifixion-1491,This artwork conveys a feeling of awe.,0.4263753294944763
benozzo-gozzoli_conversion-of-the-heretic-1465,This artwork conveys a feeling of contentment.,0.19993048906326294
james-mcneill-whistler_the-unsafe-tenement,This artwork conveys a feeling of sadness.,0.26031017303466797
konstantin-vasilyev_not-detected-272787,This artwork conveys a feeling of excitement.,0.20760762691497803
edward-burne-jones_night-1870,This artwork conveys a feeling of awe.,0.27488425374031067
katsushika-hokusai_street-scenes-newly-pubished-11,This artwork conveys a feeling of anger.,0.2979719340801239
fra-angelico_sepulchring-of-saint-cosmas-and-saint-damian-1440,This artwork conveys a feeling of contentment.,0.3059369623661041
adriaen-van-ostade_village-tavern-with-four-figures,This artwork conveys a feeling of contentment.,0.4158395826816559
el-greco_portrait-of-dominican-friar,This artwork conveys a feeling of disgust.,0.39547157287597656
andrea-mantegna_st-sebastian-1475,This artwork conveys a feeling of disgust.,0.30254825949668884
mikhail-nesterov_portrait-of-o-m-nesterova-the-artist-s-daughter-1905,This artwork conveys a feeling of contentment.,0.32227060198783875
theodoros-stamos_double-green-sun-box-1967,This artwork conveys a feeling of contentment.,0.2043222337961197
tintoretto_venus-mars-and-vulcan-1551,This artwork conveys a feeling of fear.,0.24802038073539734
paul-cezanne_young-italian-girl-resting-on-her-elbow-1896,This artwork conveys a feeling of disgust.,0.35981541872024536
jean-fouquet_medallion,This artwork conveys a feeling of awe.,0.284099280834198
lucas-cranach-the-elder_the-martyrdom-of-st-barbara,This artwork conveys a feeling of disgust.,0.2630220651626587
paolo-uccello_victory-over-bernardino-della-ciarda-1438,This artwork conveys a feeling of anger.,0.3395388722419739
andy-warhol_electric-chair,This artwork conveys a feeling of excitement.,0.17862428724765778
rembrandt_landscape,This artwork conveys a feeling of awe.,0.4595557153224945
henri-rousseau_view-of-the-palais-du-metropolitan-1909,This artwork conveys a feeling of contentment.,0.2956514358520508
pablo-picasso_the-great-odalisque-after-ingres-1907,This artwork conveys a feeling of contentment.,0.3393007516860962
fernand-khnopff_baroness-fernand-van-der-bruggen-1900,This artwork conveys a feeling of disgust.,0.38843122124671936
adriaen-brouwer_peasant-inn,This artwork conveys a feeling of fear.,0.20622645318508148
john-russell_portrait-of-a-lady-1768,This artwork conveys a feeling of disgust.,0.3311464786529541
august-macke_our-street-with-horse-riding-bonn,This artwork conveys a feeling of contentment.,0.34663116931915283
camille-pissarro_washerwoman-study-also-known-as-la-mere-larcheveque-1880,This artwork conveys a feeling of contentment.,0.33158454298973083
edvard-munch_girl-yawning-1913,This artwork conveys a feeling of contentment.,0.2584599256515503
michael-bell_the-n-and-the-r-2010,This artwork conveys some other feeling.,0.30570757389068604
egon-schiele_girl-with-green-pinafore-1910,This artwork conveys a feeling of contentment.,0.24802649021148682
jean-baptiste-simeon-chardin_still-life-with-two-rabbits,This artwork conveys a feeling of contentment.,0.44893118739128113
henk-peeters_untitled-1,This artwork conveys a feeling of awe.,0.16363656520843506
gustave-moreau_orpheus-at-the-tomb-of-eurydice-1891,This artwork conveys a feeling of awe.,0.17335771024227142
fra-angelico_crucifixion-and-saints-1442,This artwork conveys a feeling of awe.,0.4861438274383545
vincent-van-gogh_self-portrait-with-a-japanese-print-1887,This artwork conveys a feeling of disgust.,0.24722006916999817
alexey-venetsianov_portrait-of-k-i-golovachevsky-and-the-younger-pupils-of-the-academy,This artwork conveys a feeling of disgust.,0.3177502751350403
gerhard-richter_abstract-picture,This artwork conveys a feeling of awe.,0.2942363917827606
lucas-cranach-the-elder_the-crucifixion-with-the-converted-centurion-1538,This artwork conveys a feeling of awe.,0.3162629008293152
philip-guston_celebration,This artwork conveys a feeling of fear.,0.17257845401763916
mabuse_the-carondelet-diptych-jean-carondelet-left-panel-virgin-and-child-right-panel-1517,This artwork conveys a feeling of disgust.,0.508761465549469
lucas-cranach-the-elder_the-crucifixion-1503,This artwork conveys a feeling of awe.,0.2578190863132477
john-henry-twachtman_venice-1,This artwork conveys a feeling of awe.,0.2638395428657532
pyotr-konchalovsky_self-portrait-in-gray-1911,This artwork conveys a feeling of disgust.,0.33649957180023193
vincent-van-gogh_dead-leaf-and-pod-1890(1),This artwork conveys a feeling of awe.,0.16246119141578674
amedeo-modigliani_girl-in-blue-1919,This artwork conveys a feeling of contentment.,0.3159332573413849
max-kurzweil_mira-baue-1908,This artwork conveys a feeling of contentment.,0.35142505168914795
luca-signorelli_tibullus-1502,This artwork conveys a feeling of awe.,0.35619768500328064
raphael_lamentation-over-the-dead-christ,This artwork conveys a feeling of contentment.,0.21417225897312164
marc-chagall_meditation-1979,This artwork conveys a feeling of fear.,0.25775036215782166
michelangelo_study-of-christ-on-the-cross-between-the-virgin-and-st-john-the-evangelist,This artwork conveys a feeling of awe.,0.20276394486427307
albrecht-durer_lamentation-over-christ-1507,This artwork conveys a feeling of disgust.,0.30326756834983826
benjamin-west_general-thaddeus-kosciusko-1797,This artwork conveys a feeling of contentment.,0.3280279338359833
hiroshige_travellers-on-a-mountain-path-at-night,This artwork conveys a feeling of contentment.,0.28268054127693176
francisco-goya_francisca-sabasa-y-garcia-1808,This artwork conveys a feeling of disgust.,0.3380962908267975
albrecht-durer_sudarium-displayed-by-two-angels-1513,This artwork conveys a feeling of amusement.,0.1854722648859024
georges-braque_woman-with-a-guitar-1913,This artwork conveys a feeling of contentment.,0.18411409854888916
marc-chagall_solitude-1933,This artwork conveys a feeling of contentment.,0.24712181091308594
pietro-perugino_christ-in-pieta,This artwork conveys a feeling of disgust.,0.30305612087249756
richard-gerstl_emile-gerstl-father-1907,This artwork conveys a feeling of contentment.,0.45317891240119934
theodor-severin-kittelsen_sorgen,This artwork conveys a feeling of sadness.,0.36285507678985596
john-french-sloan_scrubwoman-astor-library-1911,This artwork conveys a feeling of contentment.,0.36319491267204285
camille-pissarro_view-from-louveciennes,This artwork conveys a feeling of contentment.,0.36673957109451294
marc-chagall_study-to-the-jacob-s-dream,This artwork conveys a feeling of fear.,0.2504802942276001
theodore-gericault_head-of-a-shipwrecked-man-study-for-the-raft-of-medusa-1819,This artwork conveys a feeling of disgust.,0.4110306203365326
andrea-del-sarto_lament-of-christ,This artwork conveys a feeling of contentment.,0.46366259455680847
jacob-jordaens_study-of-little-child-1626,This artwork conveys a feeling of contentment.,0.44604966044425964
joseph-wright_maria-from-sterne-a-companion-to-the-picture-of-edwin,This artwork conveys a feeling of contentment.,0.6413373351097107
albrecht-durer_martagon-lillium,This artwork conveys a feeling of contentment.,0.2563997805118561
carl-larsson_mother-and-daughter-1903(1),This artwork conveys a feeling of disgust.,0.2611774206161499
vladimir-borovikovsky_portrait-of-ye-a-arkharova-1820,This artwork conveys a feeling of disgust.,0.36824798583984375
viktor-vasnetsov_crucifixion-1904,This artwork conveys a feeling of awe.,0.34300875663757324
zinaida-serebriakova_churchyard-1912,This artwork conveys a feeling of awe.,0.25627031922340393
pierre-bonnard_at-the-fence-1895,This artwork conveys a feeling of sadness.,0.22864693403244019
pablo-picasso_the-greedy-1901,This artwork conveys a feeling of contentment.,0.682941734790802
morris-louis_gamma-1960,This artwork conveys a feeling of awe.,0.22114260494709015
jean-degottex_media-vii,This artwork conveys a feeling of fear.,0.2649829089641571
jacopo-pontormo_halberdier,This artwork conveys a feeling of contentment.,0.30800145864486694
konstantin-vasilyev_valkyrie-above-dead-warrior,This artwork conveys a feeling of anger.,0.2227756232023239
ad-reinhardt_abstract-painiting-1963,This artwork conveys a feeling of awe.,0.2393827885389328
carlo-crivelli_crucifixion,This artwork conveys a feeling of awe.,0.32437822222709656
fyodor-rokotov_portrait-of-a-g-bobrinsky-in-his-childhood,This artwork conveys a feeling of contentment.,0.44697538018226624
gulacsy-lajos_transcience-1912,This artwork conveys a feeling of fear.,0.17872707545757294
georges-seurat_the-seller-of-oranges-1881,This artwork conveys a feeling of sadness.,0.31901970505714417
hans-holbein-the-younger_portrait-of-dirk-tybis-1533,This artwork conveys a feeling of disgust.,0.45797690749168396
benjamin-west_the-battle-of-la-hogue-destruction-of-the-french-fleet-may-22-1692,This artwork conveys a feeling of excitement.,0.28126031160354614
arkhip-kuindzhi_forest-near-the-water-1872,This artwork conveys a feeling of awe.,0.2761477530002594
paul-cezanne_portrait-of-ambroise-vollard-1899,This artwork conveys a feeling of disgust.,0.28753146529197693
marc-chagall_the-creation-of-man-1958-1,This artwork conveys a feeling of awe.,0.21633638441562653
leon-spilliaert_la-baigneuse-1910,This artwork conveys a feeling of fear.,0.16555523872375488
jan-van-hemessen_christ-carrying-the-cross,This artwork conveys a feeling of anger.,0.26602989435195923
pisanello_dog,This artwork conveys a feeling of contentment.,0.33993902802467346
brice-marden_to-corfu-1976,This artwork conveys a feeling of awe.,0.1905430555343628
jean-fouquet_carrying-the-cross,This artwork conveys a feeling of disgust.,0.24455171823501587
marc-chagall_god-creates-man-and-gives-him-the-breath-of-life-genesis-ii-7,This artwork conveys a feeling of fear.,0.21909761428833008
fernand-leger_chimneys-on-rooftops-1911,This artwork conveys a feeling of anger.,0.22160400450229645
ferdinand-hodler_the-dying-valentine-gode-darel,This artwork conveys a feeling of contentment.,0.3245028257369995
vincent-van-gogh_study-for-woman-sitting-by-a-cradle-1887,This artwork conveys a feeling of contentment.,0.38604649901390076
brice-marden_adriatic-1973,This artwork conveys a feeling of awe.,0.2718919813632965
brice-marden_nebraska-1966,This artwork conveys a feeling of awe.,0.4206497073173523
edward-hopper_summer-in-the-city-1950,This artwork conveys a feeling of contentment.,0.5041335225105286
carlo-crivelli_piet,This artwork conveys a feeling of disgust.,0.3735247552394867
pierre-auguste-renoir_three-partridges,This artwork conveys a feeling of contentment.,0.46381616592407227
albrecht-durer_face-a-young-girl-with-red-beret-1507,This artwork conveys a feeling of disgust.,0.46062546968460083
robert-silvers_marilyn-monroe,This artwork conveys a feeling of excitement.,0.4627252519130707
marc-chagall_king-david-ii-samuel-vi-4-5,This artwork conveys a feeling of fear.,0.21487031877040863
yiannis-tsaroychis_tsamikos-dance-on-the-shore-1978,This artwork conveys a feeling of amusement.,0.2182181179523468
aubrey-beardsley_a-child-at-its-mother-s-bed,This artwork conveys a feeling of amusement.,0.20639778673648834
jean-degottex_composition-1975,This artwork conveys a feeling of sadness.,0.1477677822113037
robert-smithson_dead-tree-1969,This artwork conveys a feeling of anger.,0.297480046749115
agnes-martin_untitled-15-peace-1996,This artwork conveys a feeling of awe.,0.23251605033874512
jose-guerrero_azul-de-prusia,This artwork conveys a feeling of fear.,0.39614492654800415
gustave-caillebotte_woman-at-a-dressing-table,This artwork conveys a feeling of contentment.,0.4448511600494385
horace-pippin_interior-1944,This artwork conveys a feeling of contentment.,0.3237600326538086
natalia-goncharova_sabbath,This artwork conveys a feeling of contentment.,0.2504369616508484
marc-chagall_joshua-closes-the-book-of-law-that-he-has-just-read-to-the-people-of-israel-joshua-viii-33-35,This artwork conveys a feeling of fear.,0.48806172609329224
paul-gauguin_washerwomen-at-pont-aven-1886,This artwork conveys a feeling of contentment.,0.426702082157135
