painting,predicted_emotion,similarity
salvador-dali_self-portrait-being-duplicated-into-three-1927,This artwork conveys a feeling of fear.,0.27358195185661316
william-blake_the-descent-of-christ-1820,This artwork conveys a feeling of contentment.,0.12500226497650146
vincent-van-gogh_thatched-cottages-in-chaponval-auvers-sur-oise-1890,This artwork conveys a feeling of fear.,0.16812510788440704
fernando-botero_self-portrait-the-day-of-the-first-communion,This artwork conveys a feeling of fear.,0.3310914635658264
edvard-munch_self-portrait-in-hell-1903,This artwork conveys a feeling of anger.,0.125
vasily-polenov_christ-and-the-sinner-1885,This artwork conveys a feeling of anger.,0.2710201144218445
juan-gris_bowl-glass-and-newspaper,This artwork conveys a feeling of anger.,0.48770490288734436
vasily-vereshchagin_the-apotheosis-of-war-1871,This artwork conveys a feeling of disgust.,0.2077116072177887
vincent-van-gogh_paul-gauguin-s-armchair-1888,This artwork conveys a feeling of amusement.,0.2095392942428589
rembrandt_an-artist-drawing-from-a-model-1648,This artwork conveys a feeling of amusement.,0.15965233743190765
katsushika-hokusai_a-woman-ghost-appeared-from-a-well,This artwork conveys a feeling of sadness.,0.16103115677833557
lyonel-feininger_im-dorfe,This artwork conveys a feeling of anger.,0.1897040754556656
pablo-picasso_picasso-with-partner-1901,This artwork conveys a feeling of awe.,0.2069656401872635
felix-vallotton_portrait-of-communard-eug-ne-varlin-1897,This artwork conveys a feeling of awe.,0.4346020519733429
pieter-bruegel-the-elder_armed-three-master-with-daedalus-and-icarus-in-the-sky-1562,This artwork conveys a feeling of disgust.,0.29814767837524414
felicien-rops_dinner-with-atheists,This artwork conveys a feeling of disgust.,0.19156228005886078
koloman-moser_girl-in-landscape-1898,This artwork conveys a feeling of fear.,0.20246639847755432
albrecht-durer_christ-being-crowned-with-thorns-1510,This artwork conveys a feeling of disgust.,0.1984582543373108
umberto-boccioni_pianist-and-listener-1908,This artwork conveys a feeling of anger.,0.125
albrecht-durer_father-s-robe-god,This artwork conveys a feeling of excitement.,0.21331949532032013
hans-memling_crucifixion-1491,This artwork conveys a feeling of fear.,0.2827639579772949
benozzo-gozzoli_conversion-of-the-heretic-1465,This artwork conveys a feeling of anger.,0.6350969672203064
james-mcneill-whistler_the-unsafe-tenement,This artwork conveys a feeling of anger.,0.1250004768371582
konstantin-vasilyev_not-detected-272787,This artwork conveys a feeling of disgust.,0.19601526856422424
edward-burne-jones_night-1870,This artwork conveys a feeling of amusement.,0.2732706069946289
katsushika-hokusai_street-scenes-newly-pubished-11,This artwork conveys a feeling of fear.,0.2944691479206085
fra-angelico_sepulchring-of-saint-cosmas-and-saint-damian-1440,This artwork conveys a feeling of disgust.,0.4874977767467499
adriaen-van-ostade_village-tavern-with-four-figures,This artwork conveys a feeling of sadness.,0.21901755034923553
el-greco_portrait-of-dominican-friar,This artwork conveys a feeling of disgust.,0.12500059604644775
andrea-mantegna_st-sebastian-1475,This artwork conveys a feeling of anger.,0.125
mikhail-nesterov_portrait-of-o-m-nesterova-the-artist-s-daughter-1905,This artwork conveys a feeling of excitement.,0.12500125169754028
theodoros-stamos_double-green-sun-box-1967,This artwork conveys a feeling of amusement.,0.3303391635417938
tintoretto_venus-mars-and-vulcan-1551,This artwork conveys a feeling of disgust.,0.31132420897483826
paul-cezanne_young-italian-girl-resting-on-her-elbow-1896,This artwork conveys a feeling of disgust.,0.22396762669086456
jean-fouquet_medallion,This artwork conveys a feeling of disgust.,0.17682771384716034
lucas-cranach-the-elder_the-martyrdom-of-st-barbara,This artwork conveys a feeling of awe.,0.2501303255558014
paolo-uccello_victory-over-bernardino-della-ciarda-1438,This artwork conveys a feeling of disgust.,0.3199644982814789
andy-warhol_electric-chair,This artwork conveys a feeling of awe.,0.3719017207622528
rembrandt_landscape,This artwork conveys a feeling of disgust.,0.2416367083787918
henri-rousseau_view-of-the-palais-du-metropolitan-1909,This artwork conveys a feeling of disgust.,0.3780635893344879
pablo-picasso_the-great-odalisque-after-ingres-1907,This artwork conveys a feeling of excitement.,0.12500083446502686
fernand-khnopff_baroness-fernand-van-der-bruggen-1900,This artwork conveys a feeling of anger.,0.12500011920928955
adriaen-brouwer_peasant-inn,This artwork conveys a feeling of awe.,0.273377001285553
john-russell_portrait-of-a-lady-1768,This artwork conveys a feeling of disgust.,0.20570985972881317
august-macke_our-street-with-horse-riding-bonn,This artwork conveys a feeling of disgust.,0.3319498896598816
camille-pissarro_washerwoman-study-also-known-as-la-mere-larcheveque-1880,This artwork conveys a feeling of contentment.,0.12500101327896118
edvard-munch_girl-yawning-1913,This artwork conveys a feeling of awe.,0.184585839509964
michael-bell_the-n-and-the-r-2010,This artwork conveys a feeling of contentment.,0.12500065565109253
egon-schiele_girl-with-green-pinafore-1910,This artwork conveys a feeling of amusement.,0.19795341789722443
jean-baptiste-simeon-chardin_still-life-with-two-rabbits,This artwork conveys a feeling of anger.,0.15993578732013702
henk-peeters_untitled-1,This artwork conveys a feeling of anger.,0.20384618639945984
gustave-moreau_orpheus-at-the-tomb-of-eurydice-1891,This artwork conveys a feeling of anger.,0.12500029802322388
fra-angelico_crucifixion-and-saints-1442,This artwork conveys a feeling of anger.,0.12500154972076416
vincent-van-gogh_self-portrait-with-a-japanese-print-1887,This artwork conveys a feeling of anger.,0.12500035762786865
alexey-venetsianov_portrait-of-k-i-golovachevsky-and-the-younger-pupils-of-the-academy,This artwork conveys a feeling of disgust.,0.36960333585739136
gerhard-richter_abstract-picture,This artwork conveys a feeling of amusement.,0.35379546880722046
lucas-cranach-the-elder_the-crucifixion-with-the-converted-centurion-1538,This artwork conveys a feeling of fear.,0.1990942507982254
philip-guston_celebration,This artwork conveys a feeling of sadness.,0.18869760632514954
mabuse_the-carondelet-diptych-jean-carondelet-left-panel-virgin-and-child-right-panel-1517,This artwork conveys a feeling of anger.,0.12500053644180298
lucas-cranach-the-elder_the-crucifixion-1503,This artwork conveys a feeling of disgust.,0.18573938310146332
john-henry-twachtman_venice-1,This artwork conveys a feeling of contentment.,0.1250011920928955
pyotr-konchalovsky_self-portrait-in-gray-1911,This artwork conveys a feeling of anger.,0.1250002384185791
vincent-van-gogh_dead-leaf-and-pod-1890(1),This artwork conveys a feeling of disgust.,0.5254359841346741
amedeo-modigliani_girl-in-blue-1919,This artwork conveys a feeling of anger.,0.14751778542995453
max-kurzweil_mira-baue-1908,This artwork conveys a feeling of contentment.,0.12500065565109253
luca-signorelli_tibullus-1502,This artwork conveys a feeling of awe.,0.36810603737831116
raphael_lamentation-over-the-dead-christ,This artwork conveys a feeling of excitement.,0.12500083446502686
marc-chagall_meditation-1979,This artwork conveys a feeling of disgust.,0.3308109939098358
michelangelo_study-of-christ-on-the-cross-between-the-virgin-and-st-john-the-evangelist,This artwork conveys a feeling of disgust.,0.12500029802322388
albrecht-durer_lamentation-over-christ-1507,This artwork conveys a feeling of awe.,0.2299182116985321
benjamin-west_general-thaddeus-kosciusko-1797,This artwork conveys a feeling of awe.,0.495789110660553
hiroshige_travellers-on-a-mountain-path-at-night,This artwork conveys a feeling of fear.,0.2905708849430084
francisco-goya_francisca-sabasa-y-garcia-1808,This artwork conveys a feeling of disgust.,0.35244104266166687
albrecht-durer_sudarium-displayed-by-two-angels-1513,This artwork conveys a feeling of fear.,0.20572435855865479
georges-braque_woman-with-a-guitar-1913,This artwork conveys a feeling of anger.,0.3634503185749054
marc-chagall_solitude-1933,This artwork conveys a feeling of disgust.,0.19878897070884705
pietro-perugino_christ-in-pieta,This artwork conveys a feeling of disgust.,0.1477542668581009
richard-gerstl_emile-gerstl-father-1907,This artwork conveys a feeling of disgust.,0.24620912969112396
theodor-severin-kittelsen_sorgen,This artwork conveys a feeling of excitement.,0.12500065565109253
john-french-sloan_scrubwoman-astor-library-1911,This artwork conveys a feeling of disgust.,0.3233739137649536
camille-pissarro_view-from-louveciennes,This artwork conveys a feeling of disgust.,0.39233583211898804
marc-chagall_study-to-the-jacob-s-dream,This artwork conveys a feeling of fear.,0.23278149962425232
theodore-gericault_head-of-a-shipwrecked-man-study-for-the-raft-of-medusa-1819,This artwork conveys a feeling of disgust.,0.28757673501968384
andrea-del-sarto_lament-of-christ,This artwork conveys a feeling of disgust.,0.12500035762786865
jacob-jordaens_study-of-little-child-1626,This artwork conveys a feeling of awe.,0.2864340543746948
joseph-wright_maria-from-sterne-a-companion-to-the-picture-of-edwin,This artwork conveys a feeling of contentment.,0.12500107288360596
albrecht-durer_martagon-lillium,This artwork conveys a feeling of disgust.,0.18225540220737457
carl-larsson_mother-and-daughter-1903(1),This artwork conveys a feeling of disgust.,0.2228887528181076
vladimir-borovikovsky_portrait-of-ye-a-arkharova-1820,This artwork conveys a feeling of amusement.,0.18704520165920258
viktor-vasnetsov_crucifixion-1904,This artwork conveys a feeling of anger.,0.1250009536743164
zinaida-serebriakova_churchyard-1912,This artwork conveys a feeling of anger.,0.1250002384185791
pierre-bonnard_at-the-fence-1895,This artwork conveys a feeling of disgust.,0.1250004768371582
pablo-picasso_the-greedy-1901,This artwork conveys a feeling of disgust.,0.17037862539291382
morris-louis_gamma-1960,This artwork conveys a feeling of disgust.,0.5031841993331909
jean-degottex_media-vii,This artwork conveys a feeling of disgust.,0.26181742548942566
jacopo-pontormo_halberdier,This artwork conveys a feeling of awe.,0.38728150725364685
konstantin-vasilyev_valkyrie-above-dead-warrior,This artwork conveys a feeling of disgust.,0.3040561378002167
ad-reinhardt_abstract-painiting-1963,This artwork conveys a feeling of fear.,0.25680118799209595
carlo-crivelli_crucifixion,This artwork conveys a feeling of amusement.,0.21711242198944092
fyodor-rokotov_portrait-of-a-g-bobrinsky-in-his-childhood,This artwork conveys a feeling of disgust.,0.5905376672744751
gulacsy-lajos_transcience-1912,This artwork conveys a feeling of anger.,0.1250004768371582
georges-seurat_the-seller-of-oranges-1881,This artwork conveys a feeling of excitement.,0.12500041723251343
hans-holbein-the-younger_portrait-of-dirk-tybis-1533,This artwork conveys a feeling of excitement.,0.12500154972076416
benjamin-west_the-battle-of-la-hogue-destruction-of-the-french-fleet-may-22-1692,This artwork conveys a feeling of awe.,0.33913981914520264
arkhip-kuindzhi_forest-near-the-water-1872,This artwork conveys a feeling of disgust.,0.33414554595947266
paul-cezanne_portrait-of-ambroise-vollard-1899,This artwork conveys a feeling of fear.,0.22146303951740265
marc-chagall_the-creation-of-man-1958-1,This artwork conveys a feeling of disgust.,0.3237452805042267
leon-spilliaert_la-baigneuse-1910,This artwork conveys a feeling of disgust.,0.12500053644180298
jan-van-hemessen_christ-carrying-the-cross,This artwork conveys a feeling of contentment.,0.12500083446502686
pisanello_dog,This artwork conveys a feeling of excitement.,0.18426895141601562
brice-marden_to-corfu-1976,This artwork conveys a feeling of contentment.,0.1250007152557373
jean-fouquet_carrying-the-cross,This artwork conveys a feeling of disgust.,0.21923598647117615
marc-chagall_god-creates-man-and-gives-him-the-breath-of-life-genesis-ii-7,This artwork conveys a feeling of disgust.,0.1953781247138977
fernand-leger_chimneys-on-rooftops-1911,This artwork conveys a feeling of excitement.,0.12500059604644775
ferdinand-hodler_the-dying-valentine-gode-darel,This artwork conveys a feeling of awe.,0.3429637849330902
vincent-van-gogh_study-for-woman-sitting-by-a-cradle-1887,This artwork conveys a feeling of disgust.,0.15257537364959717
brice-marden_adriatic-1973,This artwork conveys a feeling of disgust.,0.34642550349235535
brice-marden_nebraska-1966,This artwork conveys a feeling of fear.,0.40028905868530273
edward-hopper_summer-in-the-city-1950,This artwork conveys a feeling of anger.,0.125
carlo-crivelli_piet,This artwork conveys a feeling of fear.,0.20045921206474304
pierre-auguste-renoir_three-partridges,This artwork conveys a feeling of fear.,0.1692829430103302
albrecht-durer_face-a-young-girl-with-red-beret-1507,This artwork conveys a feeling of amusement.,0.22302544116973877
robert-silvers_marilyn-monroe,This artwork conveys a feeling of disgust.,0.16813606023788452
marc-chagall_king-david-ii-samuel-vi-4-5,This artwork conveys a feeling of fear.,0.1778138279914856
yiannis-tsaroychis_tsamikos-dance-on-the-shore-1978,This artwork conveys a feeling of disgust.,0.2369578331708908
aubrey-beardsley_a-child-at-its-mother-s-bed,This artwork conveys a feeling of fear.,0.16386678814888
jean-degottex_composition-1975,This artwork conveys a feeling of disgust.,0.49899446964263916
robert-smithson_dead-tree-1969,This artwork conveys a feeling of fear.,0.2722545862197876
agnes-martin_untitled-15-peace-1996,This artwork conveys a feeling of amusement.,0.5839155316352844
jose-guerrero_azul-de-prusia,This artwork conveys a feeling of disgust.,0.4370507597923279
gustave-caillebotte_woman-at-a-dressing-table,This artwork conveys a feeling of anger.,0.2010631561279297
horace-pippin_interior-1944,This artwork conveys a feeling of fear.,0.15543602406978607
natalia-goncharova_sabbath,This artwork conveys a feeling of anger.,0.125
marc-chagall_joshua-closes-the-book-of-law-that-he-has-just-read-to-the-people-of-israel-joshua-viii-33-35,This artwork conveys a feeling of anger.,0.1250011920928955
paul-gauguin_washerwomen-at-pont-aven-1886,This artwork conveys a feeling of fear.,0.2044161558151245
